"tweet_id","user_id","tweet","datetime"
1336026098887315456,2156138245,"Tesla to the moon.","2020-12-07 19:13:38"
1336026146710892550,879496394691805184,"BSAD 471 St Francis Xavier University Tesla Inc Strategic Management Report – Assignment Help https://t.co/gKLKSTQOqW","2020-12-07 19:13:50"
1336026154512289798,1327970188386570241,"@stream_caster My boring/realistic answer would be a lawyer, but ideally a scalped 3080/3090 or a Tesla Model X","2020-12-07 19:13:52"
1336026170366693376,62471024,"Game of capital allocation 🧘🏾‍♂️

$tsla $pltr https://t.co/OBs4PrsU6B","2020-12-07 19:13:55"
1336026218555207680,1302118446516371457,"#StockMarket #stocks #trading 
Check this out: TESLA got ADDED to the S&amp;P 500 | BUY or SELL? - Tesla Stock Analysis 
 https://t.co/CWRxa8Unep https://t.co/6lhcZrCNdf","2020-12-07 19:14:07"
1336026231100354566,1298456961911054336,"Watching docking while in our Tesla while charging https://t.co/5meOP83iZN","2020-12-07 19:14:10"
1336026237635014661,828222636,"@CNETNews Way to go @GM !
We need all Legacy auto to develop compelling EV s, not just @tesla and GM.
Yet another reason to look forward to 2021.","2020-12-07 19:14:11"
1336026265137111043,382770857,"@DeItaone I just hope the Tesla bulls get it all out of their system (spend all their money on shares) by the 15th. 😏","2020-12-07 19:14:18"
1336026315745603585,367237480,"Nearly 3 years ago, in February of 2018:

Tesla’s market cap was $56B
Apple’s market cap was $837B
@CathieDWood ’s $4,000 price target on $TSLA equaled a market cap of $672B

Today, Tesla crossed a $600B market cap for the first time.
https://t.co/lmLKDKV7BR","2020-12-07 19:14:30"
1336026317913931777,333859814,"This YouTuber 3D Printed a Mini 70 MPH Tesla Roadster |IE https://t.co/x5dPYIZerd","2020-12-07 19:14:31"
1336026327028097024,1147654506076725248,"Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/QiCwFValvR","2020-12-07 19:14:33"
1336026334775005184,735492708605689856,"This YouTuber 3D Printed a Mini 70 MPH Tesla Roadster |IE https://t.co/yNJZqHMveX","2020-12-07 19:14:35"
1336026337585156096,107663704,"@gwestr Random. Ran into Franz Holzhausen once. He gets his cars tinted same place I do. They also do Tesla’s prototypes.","2020-12-07 19:14:35"
1336026342320726018,430738001,"@zerohedge Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:14:36"
1336026375665446917,430738001,"@fox5sandiego Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:14:44"
1336026380283293698,408696421,"Tesla just reached $600B market cap !!! https://t.co/KkqasJlohD","2020-12-07 19:14:45"
1336026385916305418,1329042585667690497,"@Jesse_W33 thoughts on this crazy Tesla run?!?!?! What is happening","2020-12-07 19:14:47"
1336026395797934080,3017345590,"@thedailygreed @ScottAdamsSays @brendaLKK Then keep assuming the government (Not Apple, Google, Tesla, Amazon -like capitalism) is the best way to educate your own (and everyone else’s children).

I’m not of that mind.

I think government sucks at pretty much everything.  I want as little of it as possible.","2020-12-07 19:14:49"
1336026406799609857,1199718871592161281,"@EricRWeinstein .@Tesla. Given that someone has a decent budget for a new car, I can’t imagine why someone would pick something else. @elonmusk has just completely dunked on the entire car industry. They’re 10 years behind. I’ll sell it all day long for free. 

👽 🛸 🚙 🛸 👽","2020-12-07 19:14:52"
1336026419416231937,1959884700,"I thought I’ve seen it all. A dude driving a Tesla is a uber eats driver. Man anything is possible.","2020-12-07 19:14:55"
1336026432380805122,794152085080211456,"Let’s go @FiskerInc @henrikfisker","2020-12-07 19:14:58"
1336026437782999040,430738001,"@TeslaOwnersEBay Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:14:59"
1336026439427092485,1290900302711775232,"@hecht_dan Blink Charging (#BLNK, $BLNK) is a scam. They have class action lawsuits which allege that Blink does not maintain their chargers or have as many as they claim. They are overstating their revenue, they must purchase electricity from utility companies. 

https://t.co/cWCpZnW7H1","2020-12-07 19:14:59"
1336026443554418688,314575393,"@JonBryant421 @EconomicManBlog @ClausMller17 @TroyTeslike The Math is interesting ... demand depends on the sales of the past pushed forward? 

Which means, that the number of potential Tesla buyers is restricted to a fixed number (that‘s what $TSLAQ is saying since years) ... 

Interesting how cult bulls are approaching truth ...","2020-12-07 19:15:00"
1336026453612310528,1021643080208801792,".@BittrexGlobal joins the #tokenization bandwagon

Users will be able to trade top-tier brands like #Apple, #Amazon, and #Tesla in fractional shares.
 https://t.co/L2KcG9MKIX","2020-12-07 19:15:03"
1336026456112078848,985243593538338816,"The throats of shorts are getting slit into pieces today!

$TSLA #Tesla $TSLAQ","2020-12-07 19:15:03"
1336026468074315777,1077958016,"put 2.5 k in Tesla","2020-12-07 19:15:06"
1336026474898288644,815275309750591488,"@DieterHansH @JonBryant421 Here is the list of current EVs available in the US ... they all qualify for some level of the federal tax credit - except those from Tesla and GM","2020-12-07 19:15:08"
1336026475183689729,90309681,"""First of all, I've never seen a solar ...https://t.co/AiKf9DcO0s https://t.co/apIs1HyNQN","2020-12-07 19:15:08"
1336026479696687105,430738001,"@teslaownerssv Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:15:09"
1336026491646185472,86353597,"@klwtts But it ain’t a Tesla byotch! Dump it into a trash compactor.","2020-12-07 19:15:12"
1336026493676347392,1151502907805753349,"@clinst0ned @Tesla @elonmusk How much?","2020-12-07 19:15:12"
1336026502668951552,430738001,"@sfteslaclub Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:15:15"
1336026513309765633,1049155378766929922,"Square/cash app and Venmo on banks heads and being the future of mobile payments

AI/ML making decisions from big data Tesla👀

And blockchain/Bitcoin being a leader in cutting out middlemen

Future gonna be crazy.","2020-12-07 19:15:17"
1336026528031723522,1271823880592609280,"@Snarkocalypse My guess is this:
1) Pandemic has likely hastened decline of oil, move to EVs
2) Ford, GM &amp; Fiat-Chrysler will either be slower to introduce their products or investors are seeking lower labor costs
3) Tesla is therefore the ""patriotic"" option for anti-labor investors?","2020-12-07 19:15:21"
1336026539880837121,1031904281215942658,"#tsla should buy all car companies on the planet and just shut ICE production down. Build every car based on #Tesla #Skateboard @elonmusk","2020-12-07 19:15:23"
1336026543508733952,906218452288888837,"Best combination: Shri Krishna and Tesla","2020-12-07 19:15:24"
1336026544700055556,1244797108676419584,"@Investingcom I’m all in on tesla","2020-12-07 19:15:25"
1336026544062468101,31263848,"https://t.co/nKcj7VSDvL - Flying Tesla Taxis &amp; How Tesla Insurance Will Make Billions

NEW

$TSLA https://t.co/92CYXsbD18","2020-12-07 19:15:24"
1336026555823349760,1237679305355866112,"bought Tesla this goes against everything I've studied but I'm inclined to believe they will hit a trillion market cap","2020-12-07 19:15:27"
1336026595023331336,884488463944478721,"@throttlehouse11 Tesla Cybertruck, New Roadster, and Model Y. Go ahead, send the hate.","2020-12-07 19:15:37"
1336026596440944641,1176433616831832065,"I don't expect a Tesla secondary financing round.

Recent history of secondary rounds:

• 2019/04 @ ~$47
• 2020/01 @ ~$153
• 2020/09 @ ~$450

Each level was ~300% of the previous, which suggests quite a runway until the next one.

$1,054 ($1t valuation) might tempt Tesla. 😏","2020-12-07 19:15:37"
1336026600819871745,4893474783,"Tesla Stock Bullish By 6% So Far TodayTesla has been somewhat immune to the crisis with its shares jumping 6.13% to $635.78 at 14:14 EST on Monday, after two consecutive sessions in a row of gains. The Nasdaq Stock Market is rising 0.28% to $12,499.40, after two sequential ses... https://t.co/dr5QDNwS1M","2020-12-07 19:15:38"
1336026611037204484,1281574702822109185,"Dude fuck Tesla","2020-12-07 19:15:40"
1336026614233088001,1292936917982547969,"I trust the COVID19 case numbers as much as I trust Dominion's Joe Biden vote numbers. 

Think about it 🤔

If government is this corrupt, what else are they willing to slip past us?

#COVID19 #coronavirus #Trump #President #Election2020 #BREAKING #News #BTS #Apple #Tesla #Love","2020-12-07 19:15:41"
1336026623196401666,430738001,"@Thankfulness Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:15:43"
1336026625666854912,1065073350026743808,"@Teslarati Tesla to the moon @stevenmarkryan","2020-12-07 19:15:44"
1336026643396227081,430738001,"@Earl_Pitts Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:15:48"
1336026670252363776,430738001,"@MariaSt Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z","2020-12-07 19:15:55"
1336026673628786689,3365324512,"@iliketeslas Wait, people sell Tesla? Tesla stock is a commodity. 

This is no regular stonk sir.","2020-12-07 19:15:55"
1336026687881031680,1088300468701483008,"Yo tesla stock boutta crash rn shit too overextended","2020-12-07 19:15:59"
1336026731182878720,1161064942528692226,"@Anonymous010502 @InsideEVs ""I'm literally sweating"" said one Tesla influencer, while his car was steering into a curb.","2020-12-07 19:16:09"
1336026742327271425,565020777,"@ayasebun Y'wanna try Tesla on? And y'know, wear her boots ;)","2020-12-07 19:16:12"
1336026749252104193,1197202945353375746,"If the only factor involved were logic, then Tesla wouldn't be worth shit.

OTOH, people aren't logical. https://t.co/b4CTGO8eNc","2020-12-07 19:16:13"
1336026753190535182,2340824672,"Tesla stock going to $4,000 — that would be an increase of 1,100%: Money manager Catherine Wood https://t.co/d4ss77v3i9","2020-12-07 19:16:14"
1336026795104202761,47111132,"mmm ....elon is taking over","2020-12-07 19:16:24"
1336026827509420034,4760807414,"Elon was worth $10 Billion 12 months ago. 

At this pace he'll cross $1 Trillion by 2022.","2020-12-07 19:16:32"
1336026831409967105,1283445764975403008,"@tuskitty @SawyerMerritt That isn't accurate.  The weighting will be finalized based on Tesla's market cap at the end of trading on Dec 18.  What Rob said on @TeslaPodcast is that the number of shares needed will not change very much.","2020-12-07 19:16:33"
1336026889060806658,261136146,"@nextmove_de @Tesla How did this (relatively old news) end up in Germany today? ⚡️","2020-12-07 19:16:47"
1336026903723970561,1311670764219764739,"Silicon Valley is sending hundreds of thousands to Texas, almost all employees that are Blue, and Texas should be worried about that.","2020-12-07 19:16:50"
1336026909063303168,979225070764634112,"Beautiful pics 💦","2020-12-07 19:16:51"
1336026914620923910,1334644637638725632,"@piperboywilliam Hey man Tesla is doing well for me, especially after the split. Another play I’m on is slack and hylion check those out been on both since 8$","2020-12-07 19:16:53"
1336026916969619456,1237522444526555137,"@rf121rf @mkolken @KurtSchlichter I know, I love how they promote their Tesla's!","2020-12-07 19:16:53"
1336026949223809024,2823656037,"Seriously @elonmusk you are a true legend of the markets. Can't wait to buy more when @Tesla gets included into the S&amp;P","2020-12-07 19:17:01"
1336026951908200451,176309155,"I wonder how those people that talked big on shorting Tesla at $590 feel right now $tsla","2020-12-07 19:17:02"
1336026978558894082,226310002,"Tesla boasts a ‘majority minority’ workforce but leadership is predominantly white and male 

READ MORE: https://t.co/hCzppQpbFL

#business #CEO #Change #Coaching #Communication #Conference #Development #Growth #Guidance #Influence~ https://t.co/oXwNt34qH0","2020-12-07 19:17:08"
1336027021282058240,18767991,"@TesLatino @Tesla Thanks. I've tried all AC and differences and this is the second brand new windscreen and wipers. But the issue persists. Now @Tesla has stated it's a 'characteristic' on ALL MODEL 3s!  Despite the loan model 3 being perfect with zero smearing/distortions.","2020-12-07 19:17:18"
1336027024272535554,1176433616831832065,"But a secondary is always possible, and while Tesla has more than enough cash, a hyper-growth company can always use more cash - if for nothing else then to reduce the financing costs of their warehouse credit lines, etc.

But I'd rate the chances below 20% up to $800 or so.","2020-12-07 19:17:19"
1336027029515464707,48154884,"My days Tesla","2020-12-07 19:17:20"
1336027033634267138,430738001,"@AngryPanda Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z  Congrats Panda!","2020-12-07 19:17:21"
1336027053439799296,1298600154359103491,"Dont get me wrong, i like #Tesla , the cars are great but the valuation is a joke....it shows everything what is wrong right now. Thanks to the @federalreserve for pushing the stocks like crazy","2020-12-07 19:17:26"
1336027061866156034,1282376979153661952,"@georgepbush @Tesla @elonmusk Just stay away from Austen","2020-12-07 19:17:28"
1336027061853577224,777338898842288128,"TWO short cover candles during trading hours.  Methinks someone realized that shorting tesla was a bad idea right now.

Pop UP should be incoming.","2020-12-07 19:17:28"
1336027070841884675,3316713321,"Tesla’s stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/0yDrJyrbLW","2020-12-07 19:17:30"
1336027109685399555,430738001,"@MariaSt Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z  Congrats  Maria!","2020-12-07 19:17:39"
1336027116937293833,1159207053715550213,"@Immortal_Genes I do own one, yes.  All brands have lemons. The Tesla has been one of the most reliable vehicles I've ever owned. My panels are 👍.

You should see the disaster the (new) Ducati I bought was. Switches on a BMW replaced 6 times ...

I also remember 1980s FIATs too. Far, far worse.","2020-12-07 19:17:41"
1336027146096152578,52839515,"Tesla doing #s!","2020-12-07 19:17:48"
1336027147241213959,435266378,"This worked out well for me. Sold at $44. Today, it trades at $45. 

Tesla up +60% since I bought more at $397 with some of that cash. Shopify up + 17% (only - shoulda bought more $TSLA).","2020-12-07 19:17:48"
1336027155235528708,1262370282708316160,"Notable","2020-12-07 19:17:50"
1336027164169416712,1241485029198495744,"$TSLA up 650% this year and for those who bought the corona smash low in March must be over a 1000%. Could you imagine in a year like this your fund is down 22%? Einhorn is down 22% on his fund cuz of his Tesla short when everything went ballistic. 

https://t.co/OGgORS5zTv","2020-12-07 19:17:52"
1336027197614796803,430738001,"@Thankfulness Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z  Congrats  Thank!  MK","2020-12-07 19:18:00"
1336027213242773506,202991784,"Tesla stock is really moving up again. This is one of my shares. I have a nice amount of Tesla shares. Lets get it Tesla. 💪🏾","2020-12-07 19:18:04"
1336027237347299328,956445233327218688,"Look at the sales numbers... No one wining really. people in europe have no money or no intention to use it.","2020-12-07 19:18:10"
1336028158701629440,1162218040571785216,"Aka The Mark of The Bag™: https://t.co/Ud5OmmOouR","2020-12-07 19:21:49"
1336027264073551883,430738001,"@Earl_Pitts Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln https://t.co/ajG797704Z  Congrats !  MK","2020-12-07 19:18:16"
1336027280749985792,913449108798455808,"JUST RELEASED: TESLA MODEL 3 | BEST SCREEN PROTECTOR | ELON ACCESSORIES REVIEW https://t.co/yTWeY2q4QK via @YouTube","2020-12-07 19:18:20"
1336027289683947522,4548570148,"@SawyerMerritt Buying a tesla with tesla stocks haha 💪","2020-12-07 19:18:22"
1336027297464406017,2912099422,"@saudiel_ that's something an tesla stock would say!","2020-12-07 19:18:24"
1336027344599912449,382770857,"@DeItaone I just hope the Tesla bulls get it all out of their system (spend all their money on shares) by the 21st. 😏","2020-12-07 19:18:35"
1336027347242287104,840104856572461056,"This guy has been spot on since his first video!!","2020-12-07 19:18:36"
1336027349104541696,1132801218424655872,"@eu_bike @HelperTesla @MarBuz_576 @matwatsoncars @Tesla Porsche will release something to contest the 2021 Plaid S in 2025.","2020-12-07 19:18:36"
1336027350413291520,921923366386307072,"hear that? that's the sound of Tesla closing in on a $600bn market cap","2020-12-07 19:18:37"
1336027352804061188,27167588,"Investing in Tesla with the split wasn’t a bad idea at all","2020-12-07 19:18:37"
1336027357426163712,2238814035,"Maybe Tesla will top at $666.66","2020-12-07 19:18:38"
1336027361645563907,1324986407224532992,"@EinsteinbyDesig So the last several days it got really really cold here, and maybe it’s my imagination but the 10 smart meters they installed on the outside of my bedroom wall have me looking like I have sat on a tesla coil 24 seven. Itching like crazy too","2020-12-07 19:18:39"
1336027371598561280,1220496312790990848,"@Tesla Please buy apple and change yo the phones a bit ....","2020-12-07 19:18:42"
1336027380255748107,276417038,"Well my @Tesla shares have gone absolutely insane today 📈","2020-12-07 19:18:44"
1336027391836057600,1090416979,"@SpaceX @Space_Station Hey @elonmusk I think this calls for adding Double Dragon to the Tesla game offerings, don't you? 🐉🐉","2020-12-07 19:18:47"
1336027402359562240,1262360010291474432,"#prediction 

Trillion-dollar m-cap is less than 420 days away.

 @elonmusk #TSLA #Tesla","2020-12-07 19:18:49"
1336027407803961344,1195307549454671872,"@DerekMondelli @thedailygreed @ScottAdamsSays @brendaLKK So you want Apple, Google, Tesla, and Amazon to run the country? 😂🤣😅 My god. I don't think you know what you want. You're just looking for change for the sake of change, without any idea of how to fix the problem, or what the problem is, at all.","2020-12-07 19:18:50"
1336027437520486401,1309687608893612033,"@khoee @Tacuru6 @LizMilton11 @life_utah @CapitalistTalk @InsiderNikola @TilmanWinkler @iamtomnash @ajtourville @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @nikolamotor @HenrikHolmes That sounds like a yes.","2020-12-07 19:18:57"
1336027444210524163,19086122,"@Gf4Tesla I wonder if California environmentalists feel the same way about trees after the worst two fire seasons in history. Isn't Tesla going to plant twice as many trees as they cut? Maybe 'conservationists' are a shill group for Daimler/BMW","2020-12-07 19:18:59"
1336027462489223173,350626354,"Tesla going stoopid","2020-12-07 19:19:03"
1336027468768002048,542972466,"LETS GO TESLA STOCK🤪","2020-12-07 19:19:05"
1336027471871926272,3120199990,"Not me looking at Virginia Galactic's stock a month ago thinking just under $20 was insane for that stock.... oops now its at $33. Good thing Tesla has been good to me 🤤","2020-12-07 19:19:06"
1336027472182140928,1238951706785796096,"@CovelloMassimo @Tesla @raffaeru @tesletter @teslabros @TacosandTeslas @MightyTesla @trevlan006 @Manic_Marge @TeslaGong @BLKMDL3 I love your glass","2020-12-07 19:19:06"
1336027479216173059,1076041527523229696,"""Dear Lord, just give me the sign for when to go all-in on the Tesla short""

 $TSLA https://t.co/wFtSjlTsfP","2020-12-07 19:19:07"
1336027500107997188,1100861237410156550,"@asknbid @EconomicManBlog @ClausMller17 @TroyTeslike Lots of evidence that Tesla is very popular with a niche of consumers. That is why y/y sales are so weak for a “growth” company. The fans rush to buy the new model. Stock market fans extrapolate that growth forever into the future. Tesla’s move into new markets hides this pattern","2020-12-07 19:19:12"
1336027501500436484,564079681,"Money doesn't make you, but it can help push you. #Tesla","2020-12-07 19:19:13"
1336027504658640899,270492072,"Tesla's stock surges 6.4% toward a record, pushes market cap above $600 bln #news","2020-12-07 19:19:13"
1336027509075243009,1161064942528692226,"@Anonymous010502 @InsideEVs Autopilot doesn't work on city streets, and many tesla owners don't use it for the majority of the time.

I have a 0% accident rate using cruise control, by that metric. When I press on the brake before a crash, cruise control disengages. So does Autopilot.","2020-12-07 19:19:15"
1336027515404636162,729854022547603456,"To my Governor, @MikeDeWine, Senator @LarryObhof, and House Representative Darrell Kick:

Why would we want to hold our state back from the future?  The time to replace old dirty power plants with clean energy is NOW, not when they're falling apart.","2020-12-07 19:19:16"
1336027519364030465,2879986309,"Don't miss out on tesla","2020-12-07 19:19:17"
1336027540985679874,20903834,"Best-performing stocks if 2020.","2020-12-07 19:19:22"
1336027554365517825,837078858188849152,"If you’re not investing in Tesla or Bitcoin , you’re snoozing","2020-12-07 19:19:25"
1336027574082760704,975602218853285888,"@dylanoburton Pre split price targets here that help give context: https://t.co/Rk3XyhzSM1

This doesn't include the energy business.

Not sure it includes FSD software upgrades on car sales either

But right now it's basic supply and demand. Index funds need to buy 120M shares in next 2 weeks","2020-12-07 19:19:30"
1336027586099482624,1238951706785796096,"@tesletter @Tesla @raffaeru @teslabros @TacosandTeslas @MightyTesla @CovelloMassimo @trevlan006 @Manic_Marge @TeslaGong @BLKMDL3 That MS showing up!!","2020-12-07 19:19:33"
1336027588804845569,1311670764219764739,"@ElektricTAZ @Bassfishing221 @kierynne @georgepbush @Tesla @elonmusk well a lot of these employees are blue, with an only 600K delta between Trump and Biden? You might want to think about that.","2020-12-07 19:19:34"
1336027618219601923,142529439,"im really contemplating buying a Tesla for my next whip. that self driving shit is too official! 🖥🔥","2020-12-07 19:19:41"
1336027647810412545,1127302963960188931,"@bigstarship @elonmusk #Tesla starting shooting up just after 14:00 London time https://t.co/gP7xnSYrNK @YahooFinanceUK","2020-12-07 19:19:48"
1336027648015929346,18767991,"@judithsoltesz @Tesla @teslaownerssv @Teslarati @Tesmanian_com @TesLatino @elonmusk Thank you so much. Appreciate it.","2020-12-07 19:19:48"
1336027655011909632,815275309750591488,"@DieterHansH @JonBryant421 I read this ... was just a WAG based on a company that sells after market Tesla products and a conversation with a sales rep.

That said, yes going forward the MY will dominate Tesla sales in the US.","2020-12-07 19:19:49"
1336027677506072584,714579758114336768,"Will look forward to giving this one a read.....

Brian Wheat Releases New Book 'Son Of A Milkman: My Crazy Life With Tesla' https://t.co/jqoiSD7p2D via @rockposer","2020-12-07 19:19:55"
1336027680920150016,886429487797161985,"$TSLA Tesla gonna need a new stock split at this point. It's gonna make the $Spy volatile as fuck when it gets added","2020-12-07 19:19:55"
1336027712654290945,1083333227916550144,"Put a whiteboard anywhere! You just never know when you will need to brainstorm!!

#GadgetMonday #gadget #BrainStorm #create

Tesla Amazing® Static Charge ⚡️ Whiteboards

https://t.co/XoSB6dr5hd","2020-12-07 19:20:03"
1336027728458334211,1064732226279993344,"Okay, I meant to say before Tesla went to the moon if the price closed over $600 I would change my profile to a personal photo, looks quite likely. I will start looking for a good one...","2020-12-07 19:20:07"
1336029927880200198,817773460114046977,"No comments...","2020-12-07 19:28:51"
1336027732728274944,2879986309,"Tesla could soar another 300% as the company expands its tech outside the auto industry, a prominent VC investor says -  https://t.co/YqZVsHGlhr","2020-12-07 19:20:08"
1336027734250700800,979225070764634112,"@TeslaChillMode @Tesla @raffaeru @teslabros @TacosandTeslas @MightyTesla @CovelloMassimo @trevlan006 @Manic_Marge @TeslaGong @BLKMDL3 I’m sure I have better pictures, but this is the first one that I found","2020-12-07 19:20:08"
1336027776642641923,1053089766097518594,"Tesla action is the tell! They will sell everything to buy this monster for S&amp;P addition!! Told you it’s going to be epic squeeze if you still think the valuation and fundamentals you going to miss best ever rally!! Tesla run AH today and gap up tomorrow is the confirmation 809","2020-12-07 19:20:18"
1336027787174490118,2365164777,"@Vanillawayfer @GinoG01328427 @Tesla So what do you think about Tesla future price? Will you sell above 1000$?","2020-12-07 19:20:21"
1336027788772438016,3282061003,"But yourself some Tesla stocks baby 😚💹 @elonmusk","2020-12-07 19:20:21"
1336027795135205376,1168156235297779713,"@InsideEVs He’s a Tesla hater, desperately clinging to his gas cars.","2020-12-07 19:20:23"
1336027811908227072,883155230749188097,"@arturoosoliss i caught tesla this morning 🤩🤩🤩","2020-12-07 19:20:27"
1336027817620881409,3114102363,"Writing a product proposal for Tesla. I swear they better like my ducking idea bsbdhdvdvdbd","2020-12-07 19:20:28"
1336027887565156354,750682473369972736,"'Big Short' investor Michael Burry told Elon Musk to cash in Tesla stock, gave up on being as popular as Warren Buffett, and wanted more credit for his housing bet. Here are his 14 best quotes. | Markets Insider https://t.co/UzrpJukDqC","2020-12-07 19:20:45"
1336027919509020676,71157973,"@drboycewatkins1 I dumped mine on Friday. Putting some of those massive profits into the Airbnb IPO. Will get back into tesla eventually","2020-12-07 19:20:52"
1336027924932259842,1031846822,"@maskedboi9 @tophlars @DeItaone Problem is the premium in tesla includes everything from being the sole supplier of EVs to elon ferrying humans on mars trips. Its too hard to gauge the forward tail risk to the upside","2020-12-07 19:20:54"
1336027927092350976,1155474605538205697,"@getjeda Did many trips with the Tesla but the Longest is around 3500miles in 4 weeks. It’s my usual holiday trip in the summer to Spain,used to do it with my diesel. This year would have been the second time with the Tesla but corona😐. With charging about 30min’s longer vs my diesel","2020-12-07 19:20:54"
1336027963196727299,1064688543694372864,"@tslaqpodcast Twitter in general is full of trolls, on every side of any issue.

Tesla is riding the S&amp;P500 wave and giddy watching their investments grow.

Bottom line is years of research and risk to investors brought us here, but without the Tesla team this dies today.

I respect humility","2020-12-07 19:21:03"
1336027968443998210,225796875,"If I loose the bs game, I gonna be a proud loser. 
I will wear my short shorts for another one and a half year from now. Let's see where we stand then.","2020-12-07 19:21:04"
1336027984742895617,815275309750591488,"@JonBryant421 @DieterHansH Tesla hasn't lowered the M3 $7,500. It has on the MS ... and it hasn't worked ... but that has nothing to do with the tax credit.","2020-12-07 19:21:08"
1336027996801601536,1189393590474231808,"@Alwinart @Tesla @elonmusk @Teslarati @jgrano305 @teslaownerssv @ElectrekCo @TailosiveEV @TeslaratiTeam @InsideEVs @Model3Owners I like your sketches ... I assume you do it all by hand!?? (of course with PS, but still by hand..)","2020-12-07 19:21:11"
1336028029009735687,314575393,"@JonBryant421 @EconomicManBlog @ClausMller17 @TroyTeslike And Tesla cannot escape this niche, imo bc their sales &amp; service network is so tiny ... also explains why VW is able to push out the ID3 so fast ...","2020-12-07 19:21:18"
1336028039344373760,822851609356947458,"@ClinChemJoe Recently reviewed a chart results - same specimen, different results by two assays Abbott ID Now (POC) - negative, main lab assay - positive. Different tests do give you different results or should we say Tesla = any hybrid 🚘?","2020-12-07 19:21:21"
1336028053663850498,29549589,"[Job] Field Service Technician - Rome | Company: Tesla | Location: Bologna EMI  Italy | #Bologna #Systems #Engineering #Jobs | More info at  https://t.co/EM91vgcXue","2020-12-07 19:21:24"
1336028097200582657,904019903706841094,"Tesla Inc Up 45.1% Since SmarTrend Uptrend Call (TSLA)
via @Barchart 
https://t.co/KWAVcHlKYN","2020-12-07 19:21:35"
1336028147972653057,1166865149178699776,"🚨Giveaway Alert🚨 
I’m giving away a Tesla Model 3/Y Alcantara dashmat to a lucky (random) follower and retweeter! 
Instructions to enter are easy: 
Follow, Retweet and comment! 

Winner to be announced on December 14th... Good Luck! 
(Shipping only in US) https://t.co/WHY4hm4iFG","2020-12-07 19:21:47"
1336028160324988929,928519172,"$3,190 - the value of a pre-spilt Tesla share

the 5-to-1 spilt occurred this fall https://t.co/YfmPLJ4N1i","2020-12-07 19:21:50"
1336028167459532807,1335349204433195009,"Elon Musk's net worth surpasses $150B amid Tesla rally https://t.co/2TEJG9H6xI via @nypost","2020-12-07 19:21:51"
1336028178247110657,966304293379805185,"@FUTURENEWS2020 @Hipster_Trader Tesla is scam that is unprofitable but I guess that’s all that it takes to explode in value. Umph","2020-12-07 19:21:54"
1336028179983642624,748994715094134784,"@DJSchemes That’s what’s uuuuup!!! I’m up almost $2k with Tesla even though I was HELLA late to the party 😩😩😩","2020-12-07 19:21:54"
1336028181166436359,1090121319348355073,"@aSinister @robhon_ @jwickers @HbAlpaca @MartinBrampton @aanthanur @fcmfcs2019 @flyonthewall182 @CafeLiminal @Snarky_Aardvark @CrispyCX @_Lost_My_Way_ @edcranium @TheDisproof @priscian @Stephen90045069 @dan613 @jimdtweet @RJDownard @jpgcrowley @TWTThisIsNow @Dcoronata @Mathenaut @sueytonius @richardwakelin3 @JackJsherebkin @GlennCarr6 @Kenneth72712993 @BillFol93540934 @JamesACrockett @Tangomitteckel @FriendsOScience @Voight_Kampff_3 @damagedonegr @NickAPalmer @stevenmosher @YBotawala @automaticsteam @tracemetalclean @MartinJBern @Jamz129 @brandondaly2018 @eachus @ericsteig @philamina95 @serveBC @teevee_ceo @hertsgaard_mark @BrknMan @gpoirier62 See Manhattan Institute analysis. It would take a Tesla Gigafactory 1000 years of 24/7/365 production to produce enough storage for 2 days US grid storage. There is a reason why RARE Earth minerals are called RARE.","2020-12-07 19:21:55"
1336028194743398403,1007405905971949568,"Event: New Owners Workshop- Tesla ABCs
Date/Time: Dec.10 / 2-3:30pm(EST)

Register for event: https://t.co/hgpCStfYQx

This free online event is perfect for those who currently have a Tesla on order, or have just taken delivery and would love to learn the basics. https://t.co/uwRqXmYEkY","2020-12-07 19:21:58"
